Democratic Republic of the Congo River,-4.3103947,15.371668399999976
Congo,-0.228021,15.82765900000004
Comoros,-11.875001,43.87221899999997
Colombia,4.570868,-74.29733299999998
Cocos (Keeling) Islands,-12.164165,96.87095599999998
Christmas Island,-10.447525,105.69044899999994
Chile,-35.675147,-71.54296899999997
Channel Islands,33.9615695,-119.9971769
Chad,15.454166,18.732207000000017
Central African Republic,6.611111,20.93944399999998
Cayman Islands,19.513469,-80.566956
Cape Verde,16.002082,-24.01319699999999
Canada,58.024882,-123.135511
Cameroon,7.369722,12.354722000000038
Cambodia,12.565679,104.99096299999997
Burundi,-3.373056,29.91888599999993
Burma,21.913965,95.95622300000002
Burkina Faso,12.238333,-1.5615930000000162
Bulgaria,42.733883,25.485829999999964
Brunei Darussalam,4.535277,114.72766899999999
British Indian Ocean Territory,-6.343194,71.87651900000003
Brazil,-14.235004,-51.92527999999999
Botswana,-22.328474,24.684866000000056
Bosnia-Herzegovina,43.915886,17.67907600000001
Bolivia,-16.290154,-63.58865300000002
Bhutan,27.514162,90.43360099999995
Bermuda,32.321384,-64.75736999999998
Benin,9.30769,2.3158339999999953
Belize,17.189877,-88.49765000000002
Belgium,50.503887,4.4699359999999615
Belarus,53.709807,27.953389000000016
Barbados,13.193887,-59.54319799999996
Bangladesh,23.684994,90.35633099999995
Bahrain,25.930414,50.63777200000004
Bahamas,25.03428,-77.39627999999999
Azerbaijan,40.143105,47.57692700000007
Austria,47.516231,14.550072
Australia,-25.274398,133.77513599999997
Aruba,12.52111,-69.96833800000002
Armenia,40.069099,45.03818899999999
Argentina,-38.416097,-63.616671999999994
Antigua and Barbuda,17.060816,-61.79642799999999
Antarctica,-75.250973,-0.07138899999995374
Anguilla,18.220554,-63.06861500000002
Angola,-11.202692,17.873886999999968
Andorra,42.546245,1.6015539999999646
Algeria,28.033886,1.659626000000003
Albania,41.153332,20.168330999999966
Afghanistan,33.93911,67.70995300000004
